"Id","Titulo_P","Subtitulo_P","Descripcion","Valor","Marca","Categoria","Subcategoria","Sub_sub_categoria","URL_Redireccion","URL_Imagen_Principal","URL_Imagen_2","URL_Imagen_3","URL_Imagen_4","URL_Imagen_5","Tienda"
13721,"Cámara Digital Sony DSC-W830/SC E33 Plateada","Segmento: Compacta. Resolución (Mpx): 20.1 Mpx. Zoom Óptico: 8 x. Tamaño de Pantalla: 2.7"". Tamaño de Sensor: 1/2.3"". Tipo de Sensor: CCD.","Nunca ha sido tan fácil capturar fotos y videos cargados de detalles. Con un diseño tan compacto que te cabe en el bolsillo, W830 está cargada de funciones, incluidos un sensor de 20,1 MP, una lente ZEISS® con zoom óptico 8x, enfoque automático rápido y estabilización de imagen SteadyShot óptico. Captura con facilidad la belleza de cualquier escena con W830 Cyber-shot™. Un sensor de imagen de alta resolución de 20,1 MP funciona junto con el enfoque automático integrado para conseguir resultados definidos y detallados incluso si la acción es rápida. Es algo a lo que tu smartphone no puede ni acercarse. Enfoca de cerca con el potente zoom óptico de 8x y captura tu alrededor con una claridad nítida gracias a la lente ZEISS®. El modo automático inteligente ajusta automáticamente la configuración de la cámara para que se adapte a las condiciones de captura. Obtendrás resultados rápidos e impresionantes sin los complejos controles manuales. SteadyShot óptico reduce los efectos de los pequeños movimientos y sacudidas y altera los elementos de la lente para compensar, manteniendo todos los videos y fotografías nítidos y definidos.","$ 4.699,00","Sony","¡ MAYO DEMOLEDOR !","¡ 12 Cuotas Sin Interés !","Tecnología","http://www.carrefour.com.ar/mayo-demoledor/12-cuotas-sin-interes/tecnologia/camara-digital-sony-dsc-w830-sc-e33-plateada.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/l/elec_0007_w830_silver_right.jpg",,,,,"Carrefour"
9695,"Televisor LED Samsung 32"" HD UN32J4000AGCZB","Televisor LED 32"" Samsung HD entradas: HDMI x 2, USB x 1, RCA x 1, Video Compuesto, Audio Digital. 16.7 millones colores.","Televisor LED 32"" Samsung HD entradas: HDMI x 2, USB x 1, RCA x 1, Video Compuesto, Audio Digital. 16.7 millones colores. 
Medidas del equipo sin base (Alto x Ancho x Prof): 44.2 x 74.5 x 6.9 cm.","$ 5.699,00","Samsung","¡ MAYO DEMOLEDOR !","¡ 12 Cuotas Sin Interés !","Tecnología","http://www.carrefour.com.ar/mayo-demoledor/12-cuotas-sin-interes/tecnologia/led-tv-32-hd-samsung-mod-un32j4000agczb.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/m/smg_0000_8806086997690.jpg",,,,,"Carrefour"
9874,"Televisor LED LG 43"" FHD 43LF5410","El procesador de imágenes Triple XD Engine de la TV LED LG, es el único que te va a permitir disfrutar del más alto nivel de calidad en colores y brillos. La pantalla de 43 pulgadas, única en su segmento, es el complemento ideal para que la experiencia de uso sea completa.","Ángulo de visión amplio: ULTRA IPS muestra el color y el contraste más consistentes desde todos los ángulos entre los paneles competitivos. 
Pantalla Estable: Los paneles IPS son estables, firmes y resistentes al daño, a diferencia de los paneles de la competencia; solo con tocarlos podrás comprobarlo por ti mismo. 
Time Machine Ready: Conectando el dispositivo de almacenamiento externo, podés grabar tu programa de TV favorito y todos los contenidos digitales que provengan de las antenas TDA (Televisión Digital Abierta) y así poder disfrutar del contenido cuando quieras.
Triple XD Engine: este último avance de LG mejora considerablemente la calidad, representa más vivamente la naturaleza y representa de forma nítida y brillante inclusive las imágenes más oscuras.","$ 13.999,00","LG","¡ MAYO DEMOLEDOR !","¡ 12 Cuotas Sin Interés !","Tecnología","http://www.carrefour.com.ar/mayo-demoledor/12-cuotas-sin-interes/tecnologia/led-tv-43-fhd-lg-game-timemachine-mod-43-2.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/3/43lf5410_1-1.jpg",,,,,"Carrefour"
9686,"Televisor LED Samsung 24"" HD LT24D310LBCZB","Led 24 Pulgadas, Resolucion 1366x768 HD","¿Por qué conformarte con que solo tus películas favoritas cobren vida? El monitor HD TV 2HDMI de Samsung y su amplia gama de entradas aseguran que todo, desde los juegos a las conversaciones con amigos en línea, se logre fácilmente. Las distintas entradas aseguran que tu monitor sea más compatible y esté listo para manejar todos tus contenidos.","$ 4.999,00","Samsung","¡ MAYO DEMOLEDOR !","¡ 12 Cuotas Sin Interés !","Tecnología","http://www.carrefour.com.ar/mayo-demoledor/12-cuotas-sin-interes/tecnologia/led-tv-24-hd-samsung-mod-lt24e310lbczb.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/8/8806086276573_7.jpg",,,,,"Carrefour"
14320,"Depiladora Philips Lumea Confort BRI863","Sensor de tono de piel. Cinco niveles de potencia de luz ajustable para uso sencillo y cómodo. Incluye funda para guardar.","Adaptada para usarla con seguridad en la comodidad de tu hogar. Disfrutá de una piel suave todos los días. Resultados garantizados sin esfuerzo. Adecuado para varios tipos de vellos y pieles. Seguro y eficaz, incluso en zonas sensibles. Sensor de tono de piel. Cinco niveles de potencia de luz ajustable para uso sencillo y cómodo. 50% más rápido para menor tiempo de tratamiento. Suave con la piel. Modo de deslizamiento continuo para una aplicación más cómoda. Sin piezas de repuesto ni costos adicionales. Incluye funda para guardar.","$ 4.999,00","Philips","Cuidado Personal y Salud","Cuidado de la Mujer","Depiladoras","http://www.carrefour.com.ar/cuidado-personal-y-salud/cuidado-de-la-mujer/depiladoras/depiladora-philips-lumea-confort-mod-br.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/d/mdjrelct_0015_8710103761679_bri863.jpg",,,,,"Carrefour"
14830,"Tablet Lenovo 10"" TB2-X30F Blanca","Pantalla de 10.1"" - 16 GB de almacenamiento interno - 1 GB RAM - Cámara principal de 5 Megapixeles - Cámara frontal de 2 megapixeles - Bateria de 7000 mAh","La Tablet Lenovo TB2-X30F tiene una pantalla de 10.1 pulgadas con una resolución de hasta 1024 x 600 píxeles. Cuenta con 16 GB de almacenamiento interno expandible mediante tarjeta MicroSD hasta 32 GB más y 1 GB de memoria RAM. Tiene preinstalado el sistema operativo Android 5.1 Lollipop. Cuenta con una cámara principal de 5 Megapixeles y una cámara frontal de 2 megapixeles y  una bateria de 7000 mAh brindando hasta 10 horas de autonomía. En cuanto a conectividad, cuenta con un puerto micro USB 2.0 y entrada de audio jack 3.5 mm, también tiene Wi-Fi y Bluetooth.","$ 5.299,00","Lenovo","¡ MAYO DEMOLEDOR !","¡ 12 Cuotas Sin Interés !","Tecnología","http://www.carrefour.com.ar/mayo-demoledor/12-cuotas-sin-interes/tecnologia/tablet-lenovo-tb2-x30f-10-blanca.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/l/e/len_0004_889800563188.jpg",,,,,"Carrefour"
14243,"Depiladora Philips Doutzen BRE630","Para piernas, cuerpo y cara. 5 Accesorios, Inalambrica y Recargable. Diseño de mango en forma de S.","El mango ergonómico en forma de S ayuda a pasarla fácilmente por todo el cuerpo con un control máximo y un mayor alcance con movimientos naturales y precisos. El exclusivo cabezal de nuestra depiladora está fabricado con un material cerámico rugoso que atrapa con firmeza hasta el vello más fino. El cabezal más ancho garantiza resultados duraderos con una depilación óptima en una sola pasada. Todas nuestras depiladoras Philips tienen un exclusivo sistema que incluye un conjunto de pinzas para levantar y recoger el vello al ras de la piel, guiándolo hacia el punto de sujeción para un agarre firme. Combinado con los exclusivo discos cerámicos redondos, el sistema depila de forma más apurada para que puedas obtener resultados óptimos y una mayor suavidad. Disfrutá de un uso cómodo en tu rutina de baño o ducha gracias al agarre antideslizante que permite un uso óptimo en seco y húmedo. La iluminación exclusiva te garantiza los mejores resultados de depilación en todo el cuerpo, hasta con el vello más fino. Philips Satinelle te proporcioná siempre el mejor rendimiento cuando la usás con un ángulo de 90 grados.","$ 2.199,00","Philips","Cuidado Personal y Salud","Cuidado de la Mujer","Depiladoras","http://www.carrefour.com.ar/cuidado-personal-y-salud/cuidado-de-la-mujer/depiladoras/depiladora-philips-doutzen-mod-bre630-0-1.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/l/el_0001_8710103757092_1.jpg",,,,,"Carrefour"
9036,"Depiladora Braun Silk Epil SE3270","Sistema de 20 pinzas. Rodillos de masaje que estimulan y masajean activamente la piel. Sistema Soft Lift que levanta de manera más efectiva el bello. Luz Smart Light. 2 Velocidades. Cabezal de piernas, cabezal de zonas sensibles y cabezal rasurador con regulador de largo.","Sistema de 20 pinzas. Rodillos de masaje que estimulan y masajean activamente la piel. Sistema Soft Lift que levanta de manera más efectiva el bello. Luz Smart Light. 2 Velocidades. Cabezal de piernas, cabezal de zonas sensibles y cabezal rasurador con regulador de largo.","$ 1.369,00","Braun","Cuidado Personal y Salud","Cuidado de la Mujer","Depiladoras","http://www.carrefour.com.ar/cuidado-personal-y-salud/cuidado-de-la-mujer/depiladoras/depiladora-braun-silk-epil-mod-se3270.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/2/4210201048688_1.jpg",,,,,"Carrefour"
8788,"Depiladora Philips Satinelle Soft H","Depiladora Philips HP6423/30","Tipo de Depiladora: Pinzas Rotatorias. Velocidades: 1. Cabezal/les: Adaptador Axilas y Cavado. Cabezal Lavable. Voltaje Universal","$ 1.499,00","Philips","Cuidado Personal y Salud","Cuidado de la Mujer","Depiladoras","http://www.carrefour.com.ar/cuidado-personal-y-salud/cuidado-de-la-mujer/depiladoras/depiladora-philips-satinelle-soft-mod-h.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/7/8710103666653.jpg",,,,,"Carrefour"
8787,"Depiladora Satinelle Essential HP6420/30","Cabezal Lavable - depiladora para piernas - Con Cable - Mango ergonómico.","Mango ergonómico para facilitar el manejoLa forma redondeada se adapta perfectamente a la mano para facilitar la eliminación del vello. Y además, tiene un diseño increíble. Esta depiladora tiene discos en pinza suaves que eliminan el vello de tan solo 0,5 mm sin tirar de la piel. Esta depiladora tiene un cabezal de depilación lavable, que se puede extraer para limpiar con agua corriente y así mejorar la higiene. El eficaz sistema de depilación deja la piel suave y sin vello durante semanas.","$ 1.199,00","Philips","Cuidado Personal y Salud","Cuidado de la Mujer","Depiladoras","http://www.carrefour.com.ar/cuidado-personal-y-salud/cuidado-de-la-mujer/depiladoras/depiladora-philips-atinelle-mod-hp6420.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/7/8710103666585-1.jpg",,,,,"Carrefour"
13469,"Afeitadora Philips AquaTouch AT760/14","Afeitadora Aquatouch. Recargable, para uso con espuma o en seco, dentro o fuera de la ducha, cabezales de movimiento conjunto - Más de 40 minutos de afeitado sin cables, con una sola carga .","Ahora podés disfrutar de una refrescante afeitada sin preocuparte por dañar tu piel. El sellado Aquatec te ofrece una cómoda afeitada en seco o una refrescante afeitada en húmedo con gel o espuma de afeitar para mejorar la suavidad de la piel. Los cabezales redondeados de baja fricción se adaptan a las curvas de tu rostro, evitando los daños en la piel. Sellado Aquatec para una cómoda afeitada en seco o una refrescante afeitada con espuma. Optimizado para el uso con espuma de afeitar para mayor suavidad, incluso bajo la ducha. Para que disfrutes de una afeitada más al ras, el sistema de doble hoja de las afeitadoras eléctricas Philips levanta el vello para cortarlo cómodamente al ras. Con sistema QuickRinse para limpiar con agua corriente y usar bajo la ducha. Más de 40 minutos de uso sin cable para 14 afeitadas. Como la afeitadora se carga por completo en 8 horas, siempre está lista para usar.","$ 1.499,00","Philips","Cuidado Personal y Salud","Cuidado del Hombre","Afeitadoras","http://www.carrefour.com.ar/cuidado-personal-y-salud/cuidado-del-hombre/afeitadoras/afeitadora-philips-aqua-touch-mod-at760.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/t/at60-4.jpg",,,,,"Carrefour"
14315,"Secador de Cabello Philips ThermoProtect HP8230","Potencia profesional de 2100 W - 6 velocidades y ajuste de temperatura - Filtro de entrada de aire desmontable","El estilo perfecto para tu cabello. Potencia profesional de 2100 W para un peinado de salón. 6 velocidades y ajuste de temperatura para un control total. Consigue unos resultados perfectos gracias a la boquilla fina para dar forma. Golpe de aire frÌo para fijar el peinado. Menos daño para el cabello. Ajuste de temperatura ThermoProtect. Fácil de usar. Cable de alimentación de 1,8 m. Gancho para guardar fácilmente y con comodidad. El filtro de entrada de aire desmontable permite una limpieza rápida y fácil.","$ 749,00","Philips","Cuidado Personal y Salud","Cuidado de la Mujer","Secadores de Cabello","http://www.carrefour.com.ar/cuidado-personal-y-salud/cuidado-de-la-mujer/secadores-de-cabello/secador-de-pelo-philips-2100w-mod-hp823-1.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/d/mdjrelct_0017_8710103761679_hp8230.jpg",,,,,"Carrefour"
8742,"Plancha de Pelo Bellissima MC210","Placas redondeadas revestidas en cerámica y jade
Temperatura máxima: 210ºC
Incluye estuche termo-resistente","Multi-volt
Placas redondeadas revestidas en cerámica y jade
Temperatura máxima: 210ºC
Empuñadura de cuero italiano
Incluye estuche termo-resistente","$ 799,00","Bellissima","Cuidado Personal y Salud","Cuidado de la Mujer","Planchas para el Cabello","http://www.carrefour.com.ar/cuidado-personal-y-salud/cuidado-de-la-mujer/planchas-para-el-cabello/plancha-de-pelo-bellissima-mod-mc210.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/e/bellisi_0004_8007403012878.jpg",,,,,"Carrefour"
14037,"Plancha de Pelo Atma PL8840E","Temperatura máxima de 230ºC, Tecnología ION, Cable de 2 m. de largo, Placas de Tourmaline. Rápido calentamiento","La Plancha de Pelo Atma PL8840E cuenta con selector de temperatura con una maxima de 230ºC. Cuenta con un cable de 2 metros de largo. Placas de Tourmaline que evitan que el pelo se dañe al plancharlo. Posee Tecnología ION y Rapido Calentamiento","$ 699,00","ATMA","Cuidado Personal y Salud","Cuidado de la Mujer","Planchas para el Cabello","http://www.carrefour.com.ar/cuidado-personal-y-salud/cuidado-de-la-mujer/planchas-para-el-cabello/plancha-de-pelo-atma-mod-pl8840e.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7798180583064.jpg",,,,,"Carrefour"
5416,"Máquina de Coser Godeco Virtuosa","Máquina de coser con crochet y caja de bobina de acero. 23 diseños de costura programados. Controlador electrónico de velocidad. Permite variar el ancho de la puntada de los diseños de costura","Máquina para coser y bordar. Diseño de cabezal monopieza. Fabricada bajo proceso industrial amigable con el ambiente. No se utilizan pinturas ni solventes para su fabricación. Incorpora enhebrador automático de aguja que pasa el hilo por el ojo de la aguja en forma automática. 23 diseños de costura programados. Aguja para doble costura a dos colores en todas sus funciones. Ancho de zig-zag controlable. Controlador electrónico de velocidad. Realiza ojales con perfecta terminación en un paso y de acuerdo al tamaño del botón. Realiza puntadas invisible y elástica, ”Nido de Abejas”. Permite variar el ancho de la puntada de los diseños de costura.","$ 4.999,00","Godeco","Pequeños Electrodomésticos","Cuidado del hogar","Maquinas de Coser","http://www.carrefour.com.ar/pequenos-electrodomesticos/cuidado-del-hogar/maquinas-de-coser-electricas/maquina-de-coser-godeco-virtuosa.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7793319000504_2.jpg",,,,,"Carrefour"
